,HISTORY,HOSPITALS,CITIES,QUOATA,MIN,MAX,REGIONS
712,16.12.2021,Karakoçan Devlet Hast.,Elazığ,4,"77,15","82,47",Doğu Anadolu Bölgesi
713,16.12.2021,Elazığ Baskil TSM.,Elazığ,1,"77,34","77,34",Doğu Anadolu Bölgesi
714,16.12.2021,Palu İlçe Devlet Hast.,Elazığ,2,"77,49","78,42",Doğu Anadolu Bölgesi
715,16.12.2021,Kovancılar Devlet Hast.,Elazığ,2,"77,89","78,08",Doğu Anadolu Bölgesi
716,16.12.2021,Elazığ Ruh Sağ.ve Hastal.Hast.,Elazığ,2,"78,24","78,27",Doğu Anadolu Bölgesi
717,16.12.2021,Elazığ Fethi Sekin Şehir Hast.,Elazığ,17,"78,58","89,03",Doğu Anadolu Bölgesi
718,16.12.2021,Maden Şehit Cengiz Erdur İlçe Devlet Hast.,Elazığ,2,"78,71","80,24",Doğu Anadolu Bölgesi
719,16.12.2021,Baskil İlçe Devlet Hast.,Elazığ,1,"79,67","79,67",Doğu Anadolu Bölgesi
720,16.12.2021,Elazığ Karakoçan TSM.,Elazığ,1,"79,96","79,96",Doğu Anadolu Bölgesi
721,16.12.2021,Gülnar Devlet Hast.,Mersin,2,"75,37","76,72",Akdeniz Bölgesi
722,16.12.2021,Mut Devlet Hast.,Mersin,7,"75,53","79,85",Akdeniz Bölgesi
723,16.12.2021,Aydıncık Devlet Hast.,Mersin,1,"76,08","76,08",Akdeniz Bölgesi
724,16.12.2021,Anamur Devlet Hast.,Mersin,6,"76,96","89,57",Akdeniz Bölgesi
725,16.12.2021,Silifke Devlet Hast.,Mersin,7,"79,08","82,67",Akdeniz Bölgesi
726,16.12.2021,Tarsus Devlet Hast.,Mersin,6,"80,04","83,28",Akdeniz Bölgesi
727,16.12.2021,Toros Devlet Hast.,Mersin,7,"82,12","88,45",Akdeniz Bölgesi
728,16.12.2021,Mersin Ağız Diş Sağlığı Hast.,Mersin,2,"82,38","83,63",Akdeniz Bölgesi
729,16.12.2021,Mersin Şehir Hast.,Mersin,11,"82,83","87,33",Akdeniz Bölgesi
730,16.12.2021,Çamlıyayla İlçe Devlet Hast.,Mersin,1,"91,27","91,27",Akdeniz Bölgesi
731,16.12.2021,Düziçi Devlet Hast.,Osmaniye,6,"75,52","78,38",Akdeniz Bölgesi
732,16.12.2021,Bahçe Fizik Tedavi ve Reh.Hast.,Osmaniye,6,"76,03","77,47",Akdeniz Bölgesi
733,16.12.2021,Osmaniye Devlet Hast.,Osmaniye,31,"76,11","82,68",Akdeniz Bölgesi
734,16.12.2021,Osmaniye Hasanbeyli TSM.,Osmaniye,1,"77,17","77,17",Akdeniz Bölgesi
735,16.12.2021,Kadirli Devlet Hast.,Osmaniye,1,"79,63","79,63",Akdeniz Bölgesi
736,16.12.2021,Osmaniye Bahçe TSM.,Osmaniye,1,"79,81","79,81",Akdeniz Bölgesi
737,16.12.2021,Osmaniye Sumbas TSM.,Osmaniye,1,"81,93","81,93",Akdeniz Bölgesi
738,16.12.2021,Osmaniye Toprakkale TSM.,Osmaniye,1,"86,5","86,5",Akdeniz Bölgesi
739,16.12.2021,Eşme Devlet Hast.,Uşak,1,"75,62","75,62",Ege Bölgesi
740,16.12.2021,Banaz Devlet Hast.,Uşak,2,"76,13","76,19",Ege Bölgesi
741,16.12.2021,Sivaslı İlçe Devlet Hast.,Uşak,1,"76,42","76,42",Ege Bölgesi
742,16.12.2021,Uşak EAH.,Uşak,15,"76,66","88,87",Ege Bölgesi
743,16.12.2021,İslahiye Devlet Hast.,Gaziantep,8,"75,63","79,09",Güneydoğu Anadolu Bölgesi
744,16.12.2021,Yavuzeli İlçe Devlet Hast.,Gaziantep,9,"75,82","78,17",Güneydoğu Anadolu Bölgesi
745,16.12.2021,Nurdağı İlçe Devlet Hast.,Gaziantep,2,"75,9","84,55",Güneydoğu Anadolu Bölgesi
746,16.12.2021,Araban İlçe Devlet Hast.,Gaziantep,4,76,"78,79",Güneydoğu Anadolu Bölgesi
747,16.12.2021,Gaziantep Cengiz Gökçek Kadın Doğum ve Çocuk Hastal.Hast.,Gaziantep,13,"76,08","81,36",Güneydoğu Anadolu Bölgesi
748,16.12.2021,Nizip Devlet Hast.,Gaziantep,10,"76,17","77,95",Güneydoğu Anadolu Bölgesi
749,16.12.2021,Gaziantep Şehitkamil Devlet Hast.,Gaziantep,37,"76,23","84,22",Güneydoğu Anadolu Bölgesi
750,16.12.2021,Gaziantep Abdulkadir Yüksel Devlet Hast.,Gaziantep,43,"76,34","89,33",Güneydoğu Anadolu Bölgesi
751,16.12.2021,Gaziantep Dr. Ersin Arslan EAH.,Gaziantep,92,"76,47","84,55",Güneydoğu Anadolu Bölgesi
752,16.12.2021,Oğuzeli İlçe Devlet Hast.,Gaziantep,2,"77,39","80,77",Güneydoğu Anadolu Bölgesi
753,16.12.2021,Karkamış Şehit Fuat Oğuzcan İlçe Devlet Hast.,Gaziantep,2,"77,78","80,93",Güneydoğu Anadolu Bölgesi
754,16.12.2021,Gaziantep 25 Aralık Devlet Hast.,Gaziantep,8,"85,38","88,27",Güneydoğu Anadolu Bölgesi
755,16.12.2021,Kilis Devlet Hast.,Kilis,16,"75,65","80,18",Güneydoğu Anadolu Bölgesi
756,16.12.2021,Kula Devlet Hast.,Manisa,7,"75,66","88,98",Ege Bölgesi
757,16.12.2021,Demirci Devlet Hast.,Manisa,1,"76,01","76,01",Ege Bölgesi
758,16.12.2021,Selendi Devlet Hast.,Manisa,1,"76,38","76,38",Ege Bölgesi
759,16.12.2021,Alaşehir Devlet Hast.,Manisa,6,"76,39","81,16",Ege Bölgesi
760,16.12.2021,Turgutlu Devlet Hast.,Manisa,8,"76,44","79,17",Ege Bölgesi
761,16.12.2021,Kırkağaç Devlet Hast.,Manisa,1,"76,54","76,54",Ege Bölgesi
762,16.12.2021,Salihli Devlet Hast.,Manisa,7,"76,82",83,Ege Bölgesi
763,16.12.2021,Soma Devlet Hast.,Manisa,6,"77,31","81,96",Ege Bölgesi
764,16.12.2021,Saruhanlı Devlet Hast.,Manisa,1,"77,39","77,39",Ege Bölgesi
765,16.12.2021,Akhisar Mustafa Kirazoğlu Devlet Hast.,Manisa,8,"77,98","84,1",Ege Bölgesi
766,16.12.2021,Manisa Şehir Hast.,Manisa,3,"82,47","87,18",Ege Bölgesi
767,16.12.2021,Bayramiç Devlet Hast.,Çanakkale,2,"75,87","75,92",Marmara Bölgesi
768,16.12.2021,Ezine Devlet Hast.,Çanakkale,1,"75,98","75,98",Marmara Bölgesi
769,16.12.2021,Gökçeada Devlet Hast.,Çanakkale,2,"76,29","78,05",Marmara Bölgesi
770,16.12.2021,Çanakkale Yenice Devlet Hast.,Çanakkale,3,"76,35","76,94",Marmara Bölgesi
771,16.12.2021,Biga Devlet Hast.,Çanakkale,6,"77,26","83,55",Marmara Bölgesi
772,16.12.2021,Çan Devlet Hast.,Çanakkale,4,"77,35","79,08",Marmara Bölgesi
773,16.12.2021,Çanakkale Ayvacık Devlet Hast.,Çanakkale,2,"79,59","79,71",Marmara Bölgesi
774,16.12.2021,Çanakkale Bozcaada TSM.,Çanakkale,1,"82,01","82,01",Marmara Bölgesi
775,16.12.2021,Çanakkale Ayvacık İlçe Sağlık Müd.,Çanakkale,1,"82,6","82,6",Marmara Bölgesi
776,16.12.2021,Çeşme Alper Çizgenakat Devlet Hast.,İzmir,6,"76,4","84,06",Ege Bölgesi
777,16.12.2021,İzmir Tepecik EAH.,İzmir,50,"76,52","80,53",Ege Bölgesi
778,16.12.2021,Bergama Necla Mithat Öztüre Devlet Hast.,İzmir,7,"76,75","82,46",Ege Bölgesi
779,16.12.2021,Kiraz Devlet Hast.,İzmir,1,"76,75","76,75",Ege Bölgesi
780,16.12.2021,İzmir Bozyaka EAH.,İzmir,54,"76,79","82,28",Ege Bölgesi
781,16.12.2021,Ödemiş Devlet Hast.,İzmir,6,"77,01","80,71",Ege Bölgesi
782,16.12.2021,Tire Devlet Hast.,İzmir,6,"77,84","84,21",Ege Bölgesi
783,16.12.2021,Buca Seyfi Demirsoy EAH.,İzmir,62,"78,01","88,71",Ege Bölgesi
784,16.12.2021,İzmir Atatürk EAH.,İzmir,15,"78,48","83,44",Ege Bölgesi
785,16.12.2021,Bayındır Devlet Hast.,İzmir,1,"78,63","78,63",Ege Bölgesi
786,16.12.2021,Torbalı Devlet Hast.,İzmir,5,"79,24","86,79",Ege Bölgesi
787,16.12.2021,Kemalpaşa Devlet Hast.,İzmir,2,"79,36","87,27",Ege Bölgesi
788,16.12.2021,Urla Devlet Hast.,İzmir,5,"79,88","86,06",Ege Bölgesi
789,16.12.2021,İzmir Dr. Behçet Uz Çocuk Hastal.ve Cer. EAH,İzmir,2,"80,39","81,18",Ege Bölgesi
790,16.12.2021,Menemen Devlet Hast.,İzmir,6,"80,45","83,23",Ege Bölgesi
791,16.12.2021,Çiğli EAH.,İzmir,11,"81,3","88,01",Ege Bölgesi
792,16.12.2021,İzmir Dr.Suat Seren Göğüs Hastal. ve Cer. EAH,İzmir,2,"83,32","83,69",Ege Bölgesi
793,16.12.2021,Selçuk Devlet Hast.,İzmir,1,"86,04","86,04",Ege Bölgesi
794,16.12.2021,Vezirköprü Devlet Hast.,Samsun,7,"76,49","79,84",Karadeniz Bölgesi
795,16.12.2021,Havza Devlet Hast.,Samsun,2,"77,47","78,23",Karadeniz Bölgesi
796,16.12.2021,Ladik Devlet Hast.,Samsun,1,"77,74","77,74",Karadeniz Bölgesi
797,16.12.2021,Samsun Ayvacık TSM.,Samsun,1,"81,17","81,17",Karadeniz Bölgesi
798,16.12.2021,Samsun Ayvacık Devlet Hast.,Samsun,2,"81,45","82,17",Karadeniz Bölgesi
799,16.12.2021,Kavak Devlet Hast.,Samsun,1,"81,75","81,75",Karadeniz Bölgesi
800,16.12.2021,Terme Devlet Hast.,Samsun,2,"81,76","81,98",Karadeniz Bölgesi
801,16.12.2021,Bafra Devlet Hast.,Samsun,4,"82,6","84,81",Karadeniz Bölgesi
802,16.12.2021,Çarşamba Devlet Hast.,Samsun,2,"82,66","85,05",Karadeniz Bölgesi
803,16.12.2021,Salıpazarı İlçe Devlet Hast.,Samsun,1,"84,13","84,13",Karadeniz Bölgesi
804,16.12.2021,Samsun Gazi Devlet Hast.,Samsun,2,"85,23","88,16",Karadeniz Bölgesi
805,16.12.2021,Samsun Ruh Sağ.ve Hastal.Hast.,Samsun,1,"85,66","85,66",Karadeniz Bölgesi
806,16.12.2021,Yalova Devlet Hast.,Yalova,13,"76,67","81,73",Marmara Bölgesi
807,16.12.2021,Kumlu İlçe Devlet Hast.,Hatay,1,"76,89","76,89",Akdeniz Bölgesi
808,16.12.2021,Reyhanlı Devlet Hast.,Hatay,9,"76,93","77,91",Akdeniz Bölgesi
809,16.12.2021,Hassa Devlet Hast.,Hatay,2,"77,24","79,97",Akdeniz Bölgesi
810,16.12.2021,Kırıkhan Devlet Hast.,Hatay,7,"77,69","83,09",Akdeniz Bölgesi
811,16.12.2021,Yayladağı Devlet Hast.,Hatay,1,"77,76","77,76",Akdeniz Bölgesi
812,16.12.2021,Erzin Devlet Hast.,Hatay,1,"77,8","77,8",Akdeniz Bölgesi
813,16.12.2021,Dörtyol Devlet Hast.,Hatay,9,"77,96","81,95",Akdeniz Bölgesi
814,16.12.2021,Hatay EAH.,Hatay,31,"78,02","84,45",Akdeniz Bölgesi
815,16.12.2021,Altınözü Devlet Hast.,Hatay,2,"78,35","78,53",Akdeniz Bölgesi
816,16.12.2021,İskenderun Devlet Hast.,Hatay,16,"78,81","82,4",Akdeniz Bölgesi
817,16.12.2021,Samandağ Devlet Hast.,Hatay,5,"78,95","80,74",Akdeniz Bölgesi
818,16.12.2021,Hatay İl Sağlık Müd.,Hatay,2,"87,87","88,27",Akdeniz Bölgesi
819,16.12.2021,Diyarbakır Kulp İlçe Sağlık Müd.,Diyarbakır,1,"76,93","76,93",Güneydoğu Anadolu Bölgesi
820,16.12.2021,Diyarbakır Lice TSM.,Diyarbakır,1,"78,39","78,39",Güneydoğu Anadolu Bölgesi
821,16.12.2021,Diyarbakır Çermik İlçe Sağlık Müd.,Diyarbakır,2,"78,92","79,05",Güneydoğu Anadolu Bölgesi
822,16.12.2021,Çüngüş İlçe Devlet Hast.,Diyarbakır,1,"79,24","79,24",Güneydoğu Anadolu Bölgesi
823,16.12.2021,Kulp Dr. Abdullah Biroğul İlçe Devlet Hast.,Diyarbakır,2,"79,44","79,45",Güneydoğu Anadolu Bölgesi
824,16.12.2021,Çermik Devlet Hast.,Diyarbakır,8,"79,84","82,86",Güneydoğu Anadolu Bölgesi
825,16.12.2021,Diyarbakır Hani İlçe Sağlık Müd.,Diyarbakır,2,"80,36","81,98",Güneydoğu Anadolu Bölgesi
826,16.12.2021,Hazro İlçe Devlet Hast.,Diyarbakır,1,"80,82","80,82",Güneydoğu Anadolu Bölgesi
827,16.12.2021,Diyarbakır Dicle İlçe Sağlık Müd.,Diyarbakır,1,"80,83","80,83",Güneydoğu Anadolu Bölgesi
828,16.12.2021,Dicle Devlet Hast.,Diyarbakır,1,"80,89","80,89",Güneydoğu Anadolu Bölgesi
829,16.12.2021,Diyarbakır Bismil İlçe Sağlık Müd.,Diyarbakır,2,"81,19","82,03",Güneydoğu Anadolu Bölgesi
830,16.12.2021,Diyarbakır Silvan İlçe Sağlık Müd.,Diyarbakır,4,"81,28","82,74",Güneydoğu Anadolu Bölgesi
831,16.12.2021,Diyarbakır Ergani İlçe Sağlık Müd.,Diyarbakır,4,"81,62","82,89",Güneydoğu Anadolu Bölgesi
832,16.12.2021,Hani İlçe Devlet Hast.,Diyarbakır,2,"82,03","85,16",Güneydoğu Anadolu Bölgesi
833,16.12.2021,Kocaköy İlçe Devlet Hast.,Diyarbakır,2,"82,19","82,82",Güneydoğu Anadolu Bölgesi
834,16.12.2021,Diyarbakır Eğil TSM.,Diyarbakır,1,"82,26","82,26",Güneydoğu Anadolu Bölgesi
835,16.12.2021,Bismil Devlet Hast.,Diyarbakır,6,"82,46","83,26",Güneydoğu Anadolu Bölgesi
836,16.12.2021,Diyarbakır Çınar İlçe Sağlık Müd.,Diyarbakır,1,"82,5","82,5",Güneydoğu Anadolu Bölgesi
837,16.12.2021,Diyarbakır Bağlar İlçe Sağlık Müd.,Diyarbakır,6,"82,77","88,08",Güneydoğu Anadolu Bölgesi
838,16.12.2021,Diyarbakır Sur İlçe Sağlık Müd.,Diyarbakır,2,"82,8","83,36",Güneydoğu Anadolu Bölgesi
839,16.12.2021,Ergani Devlet Hast.,Diyarbakır,6,"83,07","88,58",Güneydoğu Anadolu Bölgesi
840,16.12.2021,Diyarbakır Yenişehir İlçe Sağlık Müd.,Diyarbakır,2,"83,19","88,77",Güneydoğu Anadolu Bölgesi
841,16.12.2021,Diyarbakır Kayapınar İlçe Sağlık Müd.,Diyarbakır,6,"83,49","86,24",Güneydoğu Anadolu Bölgesi
842,16.12.2021,Diyarbakır Çocuk Hastal.Hast.,Diyarbakır,6,"83,83","86,55",Güneydoğu Anadolu Bölgesi
843,16.12.2021,Diyarbakır Selahaddin Eyyubi Devlet Hast.,Diyarbakır,6,"84,18","88,37",Güneydoğu Anadolu Bölgesi
844,16.12.2021,Silvan Dr.Yusuf Azizoğlu Devlet Hast.,Diyarbakır,1,"84,28","84,28",Güneydoğu Anadolu Bölgesi
845,16.12.2021,Diyarbakır Gazi Yaşargil EAH.,Diyarbakır,15,"84,92","88,99",Güneydoğu Anadolu Bölgesi
846,16.12.2021,Muğla EAH.,Muğla,31,"77,13","85,59",Ege Bölgesi
847,16.12.2021,Datça Devlet Hast.,Muğla,2,"77,9","78,93",Ege Bölgesi
848,16.12.2021,Milas Devlet Hast.,Muğla,2,"78,64","82,96",Ege Bölgesi
849,16.12.2021,Yatağan Devlet Hast.,Muğla,2,"79,08","80,41",Ege Bölgesi
850,16.12.2021,Bursa Yüksek İhtisas EAH.,Bursa,13,"77,42","84,31",Marmara Bölgesi
851,16.12.2021,Çekirge Devlet Hast.,Bursa,16,"77,63","83,37",Marmara Bölgesi
852,16.12.2021,Bursa Şehir Hast.,Bursa,66,"78,06","90,22",Marmara Bölgesi
853,16.12.2021,Gemlik Devlet Hast.,Bursa,2,"78,14","79,13",Marmara Bölgesi
854,16.12.2021,İnegöl Devlet Hast.,Bursa,2,"78,38","82,67",Marmara Bölgesi
855,16.12.2021,Karacabey Devlet Hast.,Bursa,2,"78,79","80,41",Marmara Bölgesi
856,16.12.2021,Bursa Ali Osman Sönmez Onkoloji Hast.,Bursa,1,"78,97","78,97",Marmara Bölgesi
857,16.12.2021,Kestel Devlet Hast.,Bursa,2,"79,69","80,59",Marmara Bölgesi
858,16.12.2021,Mustafakemalpaşa Devlet Hast.,Bursa,2,"81,13","84,29",Marmara Bölgesi
859,16.12.2021,Bursa Dr. Ayten Bozkaya Spastik Çocuklar Hast. ve Reh. Mer.,Bursa,1,"81,27","81,27",Marmara Bölgesi
860,16.12.2021,Adıyaman Gerger TSM.,Adıyaman,2,"77,66","79,25",Güneydoğu Anadolu Bölgesi
861,16.12.2021,Gerger İlçe Devlet Hast.,Adıyaman,2,"78,47","78,53",Güneydoğu Anadolu Bölgesi
862,16.12.2021,Samsat İlçe Devlet Hast.,Adıyaman,2,"79,33","81,18",Güneydoğu Anadolu Bölgesi
863,16.12.2021,Adıyaman Sincik TSM.,Adıyaman,1,"79,52","79,52",Güneydoğu Anadolu Bölgesi
864,16.12.2021,Tut İlçe Devlet Hast.,Adıyaman,2,"79,65","80,03",Güneydoğu Anadolu Bölgesi
865,16.12.2021,Kahta Göçeri İlçe Devlet Hast.,Adıyaman,2,"79,84","81,73",Güneydoğu Anadolu Bölgesi
866,16.12.2021,Gölbaşı Devlet Hast.,Adıyaman,4,"79,98","85,5",Güneydoğu Anadolu Bölgesi
867,16.12.2021,Besni Devlet Hast.,Adıyaman,4,"80,36","81,17",Güneydoğu Anadolu Bölgesi
868,16.12.2021,Sincik İlçe Devlet Hast.,Adıyaman,2,"81,54","84,95",Güneydoğu Anadolu Bölgesi
869,16.12.2021,Adıyaman Çelikhan TSM.,Adıyaman,1,"81,94","81,94",Güneydoğu Anadolu Bölgesi
870,16.12.2021,Kahta Devlet Hast.,Adıyaman,6,"82,15","83,57",Güneydoğu Anadolu Bölgesi
871,16.12.2021,Adıyaman EAH.,Adıyaman,3,"83,99","85,77",Güneydoğu Anadolu Bölgesi
872,16.12.2021,Savur Prof.Dr.Aziz Sancar İlçe Devlet Hast.,Mardin,2,"78,09","78,15",Güneydoğu Anadolu Bölgesi
873,16.12.2021,Ömerli İlçe Devlet Hast.,Mardin,2,"78,16","78,61",Güneydoğu Anadolu Bölgesi
874,16.12.2021,Kızıltepe Devlet Hast.,Mardin,37,"78,19","85,46",Güneydoğu Anadolu Bölgesi
875,16.12.2021,Midyat Devlet Hast.,Mardin,10,"78,64","86,27",Güneydoğu Anadolu Bölgesi
876,16.12.2021,Derik Devlet Hast.,Mardin,2,"78,84","84,51",Güneydoğu Anadolu Bölgesi
877,16.12.2021,Mardin EAH.,Mardin,85,"78,89","86,03",Güneydoğu Anadolu Bölgesi
878,16.12.2021,Mazıdağı İlçe Devlet Hast.,Mardin,2,"79,41","82,27",Güneydoğu Anadolu Bölgesi
879,16.12.2021,Mardin Mazıdağı İlçe Sağlık Müd.,Mardin,1,"80,16","80,16",Güneydoğu Anadolu Bölgesi
880,16.12.2021,Dargeçit İlçe Devlet Hast.,Mardin,3,"81,61","85,45",Güneydoğu Anadolu Bölgesi
881,16.12.2021,Mardin Yeşilli TSM.,Mardin,1,"81,79","81,79",Güneydoğu Anadolu Bölgesi
882,16.12.2021,Mardin Midyat İlçe Sağlık Müd.,Mardin,1,"82,03","82,03",Güneydoğu Anadolu Bölgesi
883,16.12.2021,Mardin Nusaybin İlçe Sağlık Müd.,Mardin,1,"82,63","82,63",Güneydoğu Anadolu Bölgesi
884,16.12.2021,Mardin Ömerli TSM.,Mardin,1,"84,87","84,87",Güneydoğu Anadolu Bölgesi
885,16.12.2021,Nusaybin Devlet Hast.,Mardin,2,"85,01","89,03",Güneydoğu Anadolu Bölgesi
886,16.12.2021,Mardin Kızıltepe İlçe Sağlık Müd.,Mardin,1,"89,62","89,62",Güneydoğu Anadolu Bölgesi
887,16.12.2021,Bucak Devlet Hast.,Burdur,7,"78,22","80,03",Akdeniz Bölgesi
888,16.12.2021,Burdur Devlet Hast.,Burdur,9,"78,37","87,45",Akdeniz Bölgesi
889,16.12.2021,Sason Devlet Hast.,Batman,6,"78,5","80,22",Güneydoğu Anadolu Bölgesi
890,16.12.2021,Batman Sason TSM.,Batman,1,"78,88","78,88",Güneydoğu Anadolu Bölgesi
891,16.12.2021,Batman Kozluk İlçe Sağlık Müd.,Batman,1,"79,27","79,27",Güneydoğu Anadolu Bölgesi
892,16.12.2021,Batman Gercüş TSM.,Batman,1,"79,28","79,28",Güneydoğu Anadolu Bölgesi
893,16.12.2021,Kozluk Devlet Hast.,Batman,10,"80,02","81,24",Güneydoğu Anadolu Bölgesi
894,16.12.2021,Batman Beşiri TSM.,Batman,1,"80,27","80,27",Güneydoğu Anadolu Bölgesi
895,16.12.2021,Gercüş Devlet Hast.,Batman,2,"80,28","80,79",Güneydoğu Anadolu Bölgesi
896,16.12.2021,Batman Hasankeyf TSM.,Batman,1,"80,53","80,53",Güneydoğu Anadolu Bölgesi
897,16.12.2021,Hasankeyf İlçe Devlet Hast.,Batman,2,"81,04","81,13",Güneydoğu Anadolu Bölgesi
898,16.12.2021,Batman Merkez TSM.,Batman,6,"81,05","83,03",Güneydoğu Anadolu Bölgesi
899,16.12.2021,Beşiri İlçe Devlet Hast.,Batman,1,"81,62","81,62",Güneydoğu Anadolu Bölgesi
900,16.12.2021,Batman İluh Devlet Hast.,Batman,3,82,"82,25",Güneydoğu Anadolu Bölgesi
901,16.12.2021,Batman EAH.,Batman,14,"82,23","88,21",Güneydoğu Anadolu Bölgesi
902,16.12.2021,Çine Devlet Hast.,Aydın,2,"78,67","79,23",Ege Bölgesi
903,16.12.2021,Nazilli Devlet Hast.,Aydın,10,"78,71","88,07",Ege Bölgesi
904,16.12.2021,Söke Fehime Faik Kocagöz Devlet Hast.,Aydın,2,"79,68","80,76",Ege Bölgesi
905,16.12.2021,Aydın Karacasu TSM.,Aydın,1,"80,16","80,16",Ege Bölgesi
906,16.12.2021,Didim Devlet Hast.,Aydın,2,"80,62","81,71",Ege Bölgesi
907,16.12.2021,Aydın Kadın Doğum ve Çocuk Hastal.Hast.,Aydın,2,"80,71","81,41",Ege Bölgesi
908,16.12.2021,Kuşadası Devlet Hast.,Aydın,2,"80,97","83,04",Ege Bölgesi
909,16.12.2021,Aydın Devlet Hast.,Aydın,2,"81,46","82,4",Ege Bölgesi
910,16.12.2021,Aydın Atatürk Devlet Hast.,Aydın,3,"82,63","85,73",Ege Bölgesi
911,16.12.2021,Akseki İlçe Devlet Hast.,Antalya,1,"78,78","78,78",Akdeniz Bölgesi
912,16.12.2021,Alanya EAH.,Antalya,16,"78,96","83,8",Akdeniz Bölgesi
913,16.12.2021,Elmalı Devlet Hast.,Antalya,2,"79,4","80,3",Akdeniz Bölgesi
914,16.12.2021,Demre Devlet Hast.,Antalya,2,"80,77","80,77",Akdeniz Bölgesi
915,16.12.2021,Korkuteli Devlet Hast.,Antalya,1,"80,9","80,9",Akdeniz Bölgesi
916,16.12.2021,Serik Devlet Hast.,Antalya,2,"80,96","81,26",Akdeniz Bölgesi
917,16.12.2021,Finike Devlet Hast.,Antalya,5,"81,27","88,18",Akdeniz Bölgesi
918,16.12.2021,Antalya EAH.,Antalya,13,"81,88","88,86",Akdeniz Bölgesi
919,16.12.2021,Kepez Devlet Hast.,Antalya,6,"82,43","84,41",Akdeniz Bölgesi
920,16.12.2021,Antalya Atatürk Devlet Hast.,Antalya,2,"84,99","85,35",Akdeniz Bölgesi
